"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,93481.59,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,94994.91,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,97186.59,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,98874.59,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,101173.9,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,104377.6,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,105508,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,106458.2,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,107895,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,109229.3,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,111458.2,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,113408.8,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,115057.5,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,115498.1,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,113163,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,112969.5,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,113421.9,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,115675.2,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,116593.8,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,118067.1,,
"USA","United States","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,120220.3,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,832.9525,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,843.66,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,848.9725,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,863.9375,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,847.8775,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,824.02,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,805.6225,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,789.335,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,751.6925,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,761.936,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,756.6794,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,764.9136,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,741.705,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,754.7736,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,792.2612,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,808.314,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,819.9449,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,789.8474,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,773.9423,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,764.2108,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,736.5148,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,756.227,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,768.2858,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,761.2393,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,682.8081,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,674.8522,,
"CHL","Chile","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,680.9555,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,295,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,289.3625,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,310.2725,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,343.8925,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,406.885,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,382.4775,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,392.8825,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,406.2125,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,452.2325,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,480.4649,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,388.7504,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,401.8405,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,432.632,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,453.0774,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,461.6953,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,480.0255,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,511.5258,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,528.0833,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,541.975,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,586.196,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,550.0905,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,572.2342,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,608.3566,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,629.3951,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,689.2669,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,681.0505,,
"CHL","Chile","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,723.3034,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,1140.052,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,1151.887,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,1184.032,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,1248.752,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,1361.912,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,1339.922,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,1349.353,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,1382.685,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,1440.84,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,1446.647,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,1267.466,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,1277.229,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,1310.549,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,1349.052,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,1389.954,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,1424.547,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1438.826,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1483.887,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1532.839,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1587.209,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1531.528,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1637,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1750.075,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1817.211,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1940.199,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1932.018,,
"CHL","Chile","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1976.708,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,845.0525,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,862.525,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,873.76,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,904.86,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,955.0275,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,957.445,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,956.47,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,976.4725,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,988.6075,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,966.1818,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,878.7156,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,875.389,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,877.9172,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,895.9749,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,928.2586,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,944.5219,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,927.2999,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,955.8036,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,990.8643,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1001.013,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,981.4377,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1064.766,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1141.718,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1187.816,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1250.932,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1250.968,,
"CHL","Chile","LFEAINTT","Employment - by economic activity, Industry excluding construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1253.405,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,722.13,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,736.6125,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,751.6375,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,792.1225,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,840.9,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,835.81,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,834.82,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,844.885,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,859.6725,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,843.48,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,762.685,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,758.075,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,756.825,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,766.865,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,796.1575,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,796.3975,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,776.6725,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,820.1155,"E","Estimated value"
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,858.6832,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,862.1755,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,850.6985,,
"CHL","Chile","LFEAMNTT","Employment - by economic activity, Manufacturing, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,802.9807,,
