"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","NK_CONTR_ALL_G","Contribution of natural capital","2013","2013","PC_PNT","Percentage points","0","Units",,,-0.03291642,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","1994","1994","PC_PNT","Percentage points","0","Units",,,3.113477,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","1995","1995","PC_PNT","Percentage points","0","Units",,,3.038057,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","1996","1996","PC_PNT","Percentage points","0","Units",,,0.886675,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","1997","1997","PC_PNT","Percentage points","0","Units",,,-1.790805,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","1998","1998","PC_PNT","Percentage points","0","Units",,,-0.2175887,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","1999","1999","PC_PNT","Percentage points","0","Units",,,2.017237,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.136773,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","2001","2001","PC_PNT","Percentage points","0","Units",,,3.440612,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","2002","2002","PC_PNT","Percentage points","0","Units",,,1.046731,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","2003","2003","PC_PNT","Percentage points","0","Units",,,2.383473,,
"CZE","Czech Republic","EAMFP_G","Environmentally adjusted multifactor productivity growth","2004","2004","PC_PNT","Percentage points","0","Units",,,3.95306,,
